track_id,parent.genre
11701,38
11702,38
11703,20
11711,12
11712,12
11713,12
11715,5
11716,5
11717,12
11719,5
11720,5
11721,5
11722,5
11723,12
11724,12
11725,12
11726,12
11727,12
11728,12
11729,12
11730,12
11733,5
11734,5
11736,5
11737,5
11738,5
11739,12
11740,12
11748,5
11750,5
11752,5
11753,5
11754,5
11755,5
11756,5
11757,5
11758,5
11762,38
11763,21
11764,21
11765,21
11766,21
11767,21
11768,21
11769,21
11770,21
11771,21
11772,21
11773,21
11774,21
11775,21
11776,21
11777,21
11778,21
11779,21
11780,21
11781,21
11782,21
11783,21
11784,21
11785,21
11786,21
11787,21
11788,21
11789,21
11790,21
11791,21
11792,21
11793,21
11794,21
11795,21
11796,21
11797,21
11798,21
11799,21
11800,21
11801,21
11802,21
11803,21
11804,21
11805,21
11806,21
11807,21
11808,21
11809,21
11810,21
11811,21
11812,21
11813,21
11814,21
11815,21
11816,21
11817,21
11818,21
11819,21
11820,21
11821,21
11822,21
11823,21
11824,21
11825,21
11826,21
11827,21
11828,21
11829,21
11830,21
11831,21
11832,21
11833,21
11834,21
11835,21
11836,21
11837,21
11838,21
11839,21
11840,21
11841,21
11852,21
11853,21
11854,21
11855,21
11856,21
11857,21
11858,21
11859,21
11861,21
11862,21
11863,21
11864,21
11865,21
11866,21
11867,21
11868,21
11869,21
11870,21
11871,21
11872,21
11873,21
11874,21
11875,21
11876,21
11877,21
11878,21
11879,21
11880,21
11881,21
11882,21
11883,21
11884,21
11885,21
11886,21
11887,21
11888,21
11889,21
11890,21
11891,21
11892,21
11893,21
11894,21
11895,21
11896,21
11897,21
11898,21
11899,21
11912,10
11913,10
11914,12
11915,12
11916,21
11917,21
11918,21
11919,21
11920,21
11921,21
11922,21
11933,12
11934,15
11935,21
11936,12
11937,10
11938,12
11939,12
11940,12
11941,21
11942,15
11943,2
11945,38
11946,38
11947,38
11948,38
11949,38
11950,38
11951,38
11952,38
11954,12
11956,12
11957,3
11960,12
11963,15
11976,21
11977,15
11978,15
11979,15
11980,15
11981,15
11982,15
11983,15
11984,15
11985,15
11986,15
11987,15
11988,15
11989,15
11990,15
11991,15
11992,15
11993,15
11994,15
11997,38
11998,38
11999,38
12000,38
12001,38
12003,38
12004,38
12005,38
12006,38
12007,38
12008,38
12009,38
12013,5
12014,5
12015,5
12016,5
12017,5
12018,5
12019,5
12020,5
12021,5
12022,4
12023,20
12024,20
12025,20
12026,20
12027,20
12028,20
12029,20
12030,20
12031,20
12032,20
12033,10
12034,10
12035,10
12036,10
12037,10
12039,10
12040,10
12041,10
12042,21
12043,21
12045,17
12046,17
12047,17
12048,17
12049,17
12050,17
12051,17
12052,17
12053,17
12054,21
12055,21
12056,21
12057,21
12058,17
12059,17
12060,17
12061,17
12062,17
12063,17
12064,17
12065,17
12066,17
12067,17
12068,17
12072,15
12073,15
12074,15
12075,15
12076,15
12077,15
12078,15
12079,15
12080,15
12081,15
12082,15
12083,15
12084,15
12085,15
12086,15
12087,15
12088,15
12089,15
12090,15
12091,15
12092,15
12093,15
12094,15
12095,15
12096,15
12097,15
12098,15
12099,3
12100,2
12101,2
12102,2
12103,2
12104,2
12105,2
12106,2
12107,38
12109,2
12110,12
12112,12
12113,12
12114,12
12115,12
12116,12
12117,15
12118,15
12119,15
12120,15
12121,15
12124,38
12125,12
12126,38
12130,38
12131,15
12146,10
12147,10
12150,38
12151,12
12152,10
12153,10
12154,10
12155,10
12156,10
12157,38
12158,38
12159,38
12161,38
12162,38
12163,38
12164,38
12165,38
12166,38
12167,38
12168,38
12169,38
12170,38
12171,15
12172,10
12173,21
12174,21
12175,12
12176,10
12177,10
12179,10
12180,10
12182,12
12183,21
12185,21
12186,10
12187,10
12188,10
12189,15
12190,12
12191,10
12192,12
12193,15
12194,21
12195,15
12196,15
12199,15
12203,38
12204,12
12205,12
12206,12
12207,12
12208,12
12209,12
12210,12
12211,12
12212,12
12213,12
12214,12
12215,12
12216,12
12217,12
12218,12
12219,12
12220,12
12221,12
12222,12
12223,12
12224,12
12225,12
12226,12
12227,12
12228,12
12229,12
12230,12
12231,12
12232,12
12233,12
12234,12
12235,12
12236,12
12237,12
12239,12
12240,15
12241,21
12242,12
12243,12
12244,12
12245,12
12246,12
12247,12
12248,12
12250,12
12251,12
12252,12
12253,12
12254,12
12255,12
12256,12
12258,12
12259,12
12260,12
12261,12
12262,12
12264,12
12265,15
12266,12
12267,12
12268,12
12269,12
12270,12
12271,12
12272,12
12273,12
12274,12
12275,15
12276,12
12277,12
12278,12
12279,12
12280,12
12282,12
12283,13
12284,13
12285,13
12286,13
12287,13
12288,13
12289,13
12290,13
12291,13
12292,13
12293,13
12294,13
12295,13
12297,13
12298,13
12299,13
12300,13
12301,13
12302,13
12303,13
12308,12
12311,38
12312,38
12313,38
12314,38
12315,38
12316,38
12317,38
12318,38
12319,38
12320,38
12321,38
12322,38
12323,38
12324,38
12325,38
12326,38
12327,38
12328,38
12329,38
12330,38
12331,38
12332,38
12333,38
12334,38
12335,38
12336,38
12337,38
12338,15
12339,15
12341,12
12342,38
12343,38
12344,38
12345,38
12346,38
12347,15
12348,17
12349,17
12350,17
12351,17
12352,17
12353,17
12354,12
12355,17
12356,12
12357,12
12358,12
12359,12
12360,12
12361,12
12362,12
12363,12
12364,12
12365,12
12366,12
12367,12
12368,38
12369,21
12371,12
12372,15
12374,4
12375,15
12376,10
12378,15
12381,21
12382,12
12387,10
12388,15
12389,10
12390,10
12392,15
12393,21
12394,21
12395,10
12396,15
12397,38
12398,12
12399,12
12400,12
12401,12
12402,12
12403,12
12404,12
12405,12
12406,12
12407,12
12408,12
12409,12
12410,12
12411,12
12412,12
12413,12
12414,38
12415,38
12416,38
12417,38
12418,38
12419,12
12420,12
12421,12
12422,12
12423,12
12424,12
12425,12
12426,38
12427,38
12428,38
12431,4
12433,4
12435,38
12438,38
12439,38
12440,38
12441,38
12446,4
12447,12
12448,12
12449,12
12451,12
12452,12
12453,38
12456,38
12459,38
12461,38
12462,38
12463,38
12464,38
12465,38
12467,38
12469,12
12470,12
12471,12
12472,12
12473,12
12474,38
12475,2
12476,2
12477,2
12478,2
12479,2
12480,2
12481,17
12482,17
12483,17
12484,17
12485,17
12486,17
12487,17
12488,17
12489,17
12490,17
12491,10
12492,10
12493,10
12494,10
12495,10
12496,10
12497,10
12498,10
12499,10
12500,10
12501,10
12502,10
12503,10
12504,10
12505,10
12506,10
12507,10
12508,17
12509,17
12510,17
12511,17
12512,17
12513,17
12514,17
12515,17
12516,17
12517,15
12518,10
12519,4
12520,15
12521,12
12522,10
12523,21
12524,10
12525,21
12526,21
12527,10
12528,10
12529,10
12530,10
12531,21
12532,10
12533,12
12534,15
12535,15
12536,10
12537,10
12538,12
12539,12
12540,12
12541,10
12542,10
12543,10
12544,10
12545,10
12546,10
12547,10
12548,10
12549,10
12550,10
12551,10
12552,10
12553,14
12554,12
12555,38
12556,12
12557,38
12558,38
12559,38
12560,38
12561,38
12565,38
12566,9
12567,9
12568,9
12569,9
12570,9
12571,9
12572,9
12573,9
12574,9
12575,9
12576,9
12577,9
12578,9
12579,9
12580,38
12581,12
12583,38
12584,38
12585,38
12587,38
12588,15
12589,15
12590,15
12591,15
12592,15
12593,12
12594,12
12595,12
12596,12
12597,12
12598,12
12599,12
12600,12
12601,12
12602,4
12603,38
12604,38
12605,10
12606,4
12607,12
12608,12
12609,12
12610,12
12611,12
12612,12
12613,12
12614,12
12629,20
12630,21
12631,21
12632,21
12633,21
12634,21
12635,21
12636,21
12637,10
12638,10
12639,10
12640,10
12641,10
12642,10
12643,10
12644,10
12645,10
12646,10
12647,10
12648,10
12649,10
12650,10
12651,10
12652,10
12653,12
12654,10
12657,2
12658,5
12672,4
12673,4
12674,4
12675,4
12676,4
12677,4
12690,2
12691,2
12692,2
12694,5
12737,38
12738,38
12739,38
12740,38
12741,38
12742,38
12743,38
12744,38
12750,12
12751,12
12752,12
12753,12
12754,12
12785,17
12787,3
12788,17
12789,17
12790,3
12791,8
12792,3
12793,17
12794,17
12795,3
12796,3
12797,17
12798,17
12799,8
12800,8
12801,17
12802,17
12803,17
12804,17
12805,17
12806,8
12807,17
12808,17
12809,17
12810,17
12811,17
12812,17
12814,17
12815,17
12816,17
12817,17
12818,17
12819,17
12820,17
12821,17
12822,17
12823,17
12824,17
12825,17
12826,17
12827,17
12828,10
12829,10
12831,10
12832,10
12833,38
12835,38
12836,38
12837,17
12838,17
12839,17
12840,17
12841,17
12842,17
12843,17
12844,17
12846,17
12851,17
12852,17
12853,17
12854,17
12855,17
12856,8
12857,17
12858,17
12860,17
12861,38
12862,10
12866,2
12867,2
12868,2
12869,2
12870,2
12871,2
12872,2
12873,2
12874,2
12875,2
12876,2
12877,2
12878,2
12879,17
12880,17
12881,17
12882,17
12883,17
12884,17
12885,17
12899,17
12901,17
12902,17
12914,17
12915,17
12916,17
12917,17
12918,17
12920,17
12922,5
12923,5
12924,5
12925,5
12926,5
12927,5
12928,38
12929,38
12930,38
12931,38
12932,38
12933,38
12934,38
12935,38
12936,38
12937,38
12938,38
12939,38
12942,20
12943,20
12945,17
12946,17
12947,17
12948,17
12949,17
12950,17
12951,17
12952,17
12953,17
12954,17
12955,17
12956,17
12957,38
12959,38
12960,38
12961,38
12962,38
12963,38
12964,38
12965,38
12966,38
12967,38
12968,38
12969,38
12970,38
12971,38
12972,38
12973,38
12974,38
12975,38
12976,38
12977,38
12978,38
12979,4
12980,4
12985,17
12986,17
12987,15
12988,15
12989,15
12990,15
12991,15
12992,15
12993,15
12994,15
12995,15
12996,15
12997,15
13000,38
13002,38
13003,38
13004,38
13005,38
13006,38
13007,38
13008,38
13009,38
13010,38
13011,38
13012,38
13013,38
13014,38
13017,38
13019,38
13021,4
13022,4
13023,4
13024,4
13025,4
13026,4
13027,4
13028,4
13029,4
13030,4
13031,4
13032,4
13033,4
13034,4
13035,4
13036,4
13038,4
13039,4
13040,4
13041,4
13042,4
13043,4
13044,4
13045,4
13046,4
13047,4
13048,4
13049,4
13050,4
13051,4
13052,4
13053,4
13054,4
13055,4
13056,4
13057,4
13058,4
13059,4
13060,4
13061,4
13062,4
13063,4
13064,4
13065,4
13066,4
13067,4
13068,4
13069,4
13070,4
13071,4
13072,4
13073,4
13074,4
13075,4
13076,8
13077,8
13078,8
13079,8
13080,8
13081,8
13082,8
13083,8
13084,8
13085,8
13086,8
13087,8
13088,8
13089,8
13090,8
13091,8
13092,8
13096,38
13097,38
13098,38
13100,38
13101,38
13102,15
13103,15
13104,15
13105,15
13106,15
13107,15
13108,38
13109,38
13110,38
13111,38
13112,38
13113,38
13114,38
13115,15
13116,15
13117,15
13118,15
13119,15
13120,15
13121,15
13122,15
13123,15
13124,15
13125,15
13126,15
13127,15
13128,15
13129,12
13130,12
13131,12
13132,12
13133,12
13134,12
13135,12
13136,12
13149,20
13160,38
13161,38
13162,38
13163,38
13164,38
13165,38
13166,38
13167,38
13168,38
13169,38
13170,38
13171,38
13172,38
13173,38
13174,38
13175,38
13176,38
13177,38
13178,38
13179,38
13190,9
13191,10
13192,15
13193,2
13194,2
13195,10
13196,15
13197,10
13199,21
13200,12
13201,21
13202,15
13203,15
13204,38
13205,10
13206,10
13207,10
13208,10
13209,21
13210,10
13211,4
13212,1235
13213,1235
13214,1235
13215,1235
13216,1235
13217,12
13218,10
13219,10
13220,10
13221,12
13222,15
13223,21
13224,15
13225,15
13226,15
13227,38
13228,38
13229,38
13230,38
13231,38
13232,38
13233,38
13234,38
13235,38
13236,38
13237,38
13239,38
13240,38
13241,38
13242,38
13244,10
13245,10
13246,10
13247,10
13248,10
13249,10
13250,10
13251,10
13252,10
13253,10
13264,10
13265,10
13266,10
13267,10
13268,10
13269,10
13270,10
13271,10
13316,5
13317,15
13318,15
13322,10
13323,4
13324,10
13325,12
13326,12
13327,12
13328,10
13329,10
13330,12
13331,21
13343,12
13345,4
13346,4
13347,4
13348,4
13349,4
13352,38
13353,38
13354,38
13355,38
13356,38
13357,38
13358,38
13359,38
13360,38
13362,10
13363,15
13364,10
13365,15
13366,15
13367,15
13368,12
13369,15
13370,38
13371,38
13372,38
13373,38
13374,38
13375,38
13376,38
13377,38
13378,10
13379,10
13380,38
13381,38
13382,38
13383,38
13384,38
13385,38
13386,38
13387,38
13388,38
13389,38
13390,38
13391,38
13392,38
13393,38
13394,38
13395,38
13396,38
13397,38
13398,38
13399,38
13400,38
13401,38
13402,38
13403,38
13404,38
13405,38
13406,38
13407,38
13408,38
13409,38
13410,38
13411,38
13412,38
13413,38
13414,38
13415,38
13416,38
13417,38
13418,38
13419,38
13420,38
13421,38
13422,38
13423,38
13424,38
13425,38
13426,38
13427,38
13428,38
13429,38
13430,38
13431,38
13432,38
13433,38
13434,38
13435,38
13436,38
13437,38
13438,38
13439,10
13440,15
13441,10
13442,15
13443,38
13444,12
13445,12
13446,12
13447,12
13448,12
13449,12
13451,12
13452,12
13453,12
13454,12
13455,17
13456,17
13457,17
13459,17
13460,17
13461,17
13462,38
13463,38
13464,38
13465,38
13466,38
13467,38
13468,38
13469,38
13470,12
13471,10
13472,15
13473,12
13474,15
13475,17
13476,12
13478,38
13479,38
13480,38
13481,38
13482,38
13483,38
13484,38
13485,38
13486,38
13487,38
13488,17
13489,17
13490,17
13491,17
13492,17
13493,17
13494,17
13495,17
13496,17
13497,17
13498,17
13499,17
13500,17
13501,17
13502,17
13504,10
13505,10
13506,10
13507,10
13508,10
13509,38
13510,38
13511,38
13512,38
13513,38
13514,38
13515,38
13516,38
13517,38
13519,38
13520,38
13521,38
13522,38
13523,38
13524,38
13525,38
13526,38
13527,38
13528,38
13529,38
13531,38
13532,38
13533,38
13534,38
13535,38
13536,38
13537,2
13538,2
13539,2
13540,2
13541,12
13542,12
13543,12
13544,12
13545,12
13546,12
13548,12
13549,12
13551,12
13552,10
13553,10
13554,4
13555,12
13556,12
13557,15
13558,10
13559,12
13560,12
13561,21
13562,15
13563,12
13564,12
13565,38
13566,21
13567,12
13568,14
13569,38
13570,10
13571,15
13572,38
13573,38
13574,38
13575,38
13576,38
13577,38
13578,38
13579,38
13580,4
13581,4
13582,4
13583,4
13584,4
13585,4
13586,4
13587,4
13588,10
13589,15
13590,15
13591,21
13592,21
13593,21
13594,12
13595,12
13596,12
13597,4
13598,15
13599,4
13600,4
13601,4
13602,4
13603,4
13604,4
13605,4
13606,4
13607,4
13646,4
13647,15
13648,15
13649,15
13661,12
13662,21
13663,15
13664,12
13665,21
13666,12
13667,2
13668,15
13670,21
13671,3
13672,15
13673,15
13674,10
13675,4
13676,2
13677,2
13678,2
13679,2
13680,2
13681,2
13682,2
13686,38
13687,38
13688,38
13689,38
13690,38
13691,38
13692,38
13693,38
13694,38
13695,38
13696,38
13697,38
13698,38
13700,38
13701,38
13702,38
13703,38
13704,38
13705,38
13706,15
13707,15
13708,15
13709,15
13710,15
13711,15
13712,12
13713,12
13714,12
13715,12
13716,12
13717,12
13718,38
13725,21
13726,21
13727,21
13728,21
13729,21
13730,21
13731,21
13732,21
13733,21
13734,21
13735,21
13736,21
13737,21
13738,21
13739,21
13740,21
13741,21
13742,21
13743,21
13744,21
13745,21
13746,21
13747,21
13748,21
13749,21
13750,21
13751,3
13752,3
13753,3
13754,3
13755,3
13756,3
13757,3
13760,4
13761,12
13762,12
13763,12
13764,12
13765,12
13766,12
13767,21
13768,21
13769,12
13770,12
13771,12
13772,12
13773,12
13774,12
13775,12
13776,12
13777,12
13778,12
13779,12
13780,12
13781,12
13782,12
13783,12
13784,12
13785,12
13786,12
13787,12
13788,12
13789,12
13790,12
13791,12
13792,12
13793,12
13794,12
13795,12
13796,21
13797,21
13804,21
13805,21
13806,14
13807,14
13808,14
13809,14
13810,14
13811,17
13812,17
13813,17
13814,17
13815,17
13816,17
13817,21
13818,21
13819,21
13827,21
13828,21
13830,21
13831,21
13832,21
13833,15
13834,15
13835,15
13836,15
13837,15
13838,15
13839,15
13840,15
13841,15
13842,15
13843,15
13844,15
13845,15
13846,15
13847,15
13848,4
13849,4
13850,4
13851,4
13852,4
13853,4
13854,4
13855,4
13856,4
13857,4
13858,4
13859,4
13860,4
13861,4
13862,4
13863,12
13864,12
13865,12
13866,12
13867,12
13868,12
13869,12
13870,12
13871,12
13872,12
13873,12
13874,12
13875,12
13876,12
13877,12
13878,12
13879,12
13880,12
13881,12
13882,12
13883,12
13884,12
13885,12
13886,12
13887,12
13888,12
13889,12
13890,12
13891,12
13892,12
13893,12
13894,12
13895,12
13896,4
13897,4
13898,4
13899,4
13900,4
13901,4
13902,4
13903,4
13904,4
13905,4
13908,9
13909,9
13910,9
13911,9
13912,9
13913,12
13914,12
13926,15
13927,17
13928,17
13929,17
13930,17
13933,1235
13934,1235
13935,1235
13936,1235
13937,1235
13938,1235
13939,1235
13940,1235
13941,1235
13942,1235
13943,1235
13944,1235
13945,1235
13946,1235
13947,1235
13948,1235
13949,1235
13950,1235
13951,1235
13969,5
13970,5
13971,5
13972,5
13973,5
13974,5
13975,5
13976,9
13978,9
13979,9
13980,9
13981,38
13982,38
13983,38
13984,38
13985,38
13986,38
13987,38
13988,38
13989,38
13990,38
13991,38
13992,38
13993,38
13994,38
13995,38
13996,38
13997,38
13999,9
14003,38
14010,12
14013,20
14014,9
14015,9
14016,9
14017,9
14018,9
14019,9
14020,12
14021,12
14022,12
14023,12
14024,12
14025,12
14026,12
14027,12
14028,12
14029,12
14030,12
14031,12
14032,12
14033,12
14034,12
14035,10
14036,10
14037,10
14038,10
14039,10
14040,10
14041,10
14042,10
14043,10
14044,10
14045,10
14046,21
14047,21
14048,21
14049,21
14050,21
14051,21
14052,21
14053,4
14054,4
14055,4
14056,4
14057,4
14058,4
14059,4
14060,4
14061,4
14062,4
14063,15
14064,15
14065,15
14066,15
14067,15
14068,15
14069,15
14070,15
14071,15
14072,15
14073,21
14075,15
14076,15
14077,15
14078,15
14079,15
14080,15
14081,15
14082,15
14083,15
14084,15
14085,15
14086,15
14087,15
14088,15
14089,12
14090,12
14091,12
14092,12
14099,12
14100,12
14101,12
14102,12
14103,12
14104,15
14105,15
14106,15
14107,15
14108,15
14109,15
14110,15
14116,38
14118,5
14119,5
14120,5
14121,5
14122,5
14130,17
14131,17
14132,17
14133,17
14134,38
14135,38
14136,38
14137,38
14138,38
14139,38
14140,38
14141,38
14142,38
14143,38
14144,38
14145,38
14146,38
14147,38
14148,38
14149,38
14150,38
14151,38
14152,38
14153,38
14154,12
14155,12
14156,12
14157,12
14158,12
14159,38
14160,38
14161,38
14162,38
14163,38
14164,1235
14166,1235
14167,1235
14168,1235
14169,1235
14171,12
14172,12
14173,12
14174,12
14175,12
14177,38
14178,38
14179,38
14180,38
14181,38
14183,38
14184,12
14186,38
14187,38
14188,38
14189,38
14190,38
14191,38
14193,1235
14194,38
14195,38
14196,38
14197,38
14198,12
14199,12
14200,12
14201,12
14202,12
14203,12
14204,12
14205,12
14206,12
14207,12
14208,15
14209,15
14210,15
14211,15
14212,15
14213,15
14214,12
14215,12
14216,12
14217,12
14218,12
14219,12
14220,12
14221,12
14222,12
14223,12
14226,15
14227,15
14228,10
14229,10
14230,10
14231,10
14232,10
14233,10
14234,10
14235,10
14236,15
14237,15
14238,38
14240,38
14241,38
14243,38
14244,38
14245,38
14246,38
14247,38
14248,38
14250,12
14251,12
14253,12
14254,12
14255,12
14256,12
14257,12
14258,12
14259,12
14260,12
14261,12
14262,12
14263,38
14264,38
14265,38
14266,38
14267,38
14268,38
14269,38
14270,38
14271,38
14272,38
14273,38
14275,38
14276,38
14277,38
14278,38
14279,2
14280,2
14281,2
14282,2
14283,2
14284,2
14285,2
14286,2
14287,2
14288,2
14289,2
14290,2
14292,12
14293,12
14294,12
14295,12
14296,12
14298,12
14299,12
14300,38
14306,38
14307,38
14308,38
14313,38
14314,38
14315,2
14316,2
14317,2
14318,2
14319,2
14320,2
14321,38
14322,38
14323,38
14324,38
14325,38
14326,38
14327,38
14328,38
14329,38
14330,38
14331,38
14332,38
14333,12
14334,12
14335,12
14336,12
14337,12
14338,12
14339,12
14340,15
14341,15
14342,15
14343,15
14344,15
14345,15
14346,15
14347,15
14348,15
14349,38
14350,4
14351,21
14352,21
14353,21
14354,21
14355,21
14356,21
14357,21
14358,21
14359,21
14360,21
14361,21
14362,12
14363,21
14364,21
14365,21
14366,21
14367,21
14369,21
14371,21
14372,21
14373,21
14374,21
14375,21
14376,21
14377,21
14378,21
14379,21
14380,21
14381,21
14382,21
14383,21
14384,17
14385,17
14386,21
14387,21
14388,21
14389,21
14390,21
14391,21
14392,21
14394,4
14397,1235
14398,1235
14399,1235
14400,1235
14401,1235
14403,1235
14405,12
14406,12
14407,12
14408,12
14409,12
14411,12
14412,12
14413,12
14414,12
14416,12
14417,12
14418,12
14419,12
14420,12
14421,12
14422,12
14423,12
14424,12
14435,12
14436,12
14437,12
14438,12
14439,12
14440,12
14441,12
14458,12
14459,12
14460,12
14462,12
14463,12
14464,12
14465,12
14466,17
14467,17
14468,17
14469,17
14470,17
14471,17
14472,17
14473,17
14474,17
14475,17
14477,15
14478,15
14479,15
14481,15
14483,38
14484,38
14485,38
14486,38
14487,38
14488,38
14489,12
14490,12
14491,12
14492,12
14493,12
14494,15
14495,15
14496,15
14497,15
14498,15
14499,15
14516,15
14517,15
14518,15
14519,15
14520,15
14521,15
14522,15
14523,15
14524,15
14525,15
14527,15
14529,17
14530,17
14531,17
14532,17
14533,17
14534,17
14535,17
14536,17
14537,17
14538,21
14539,21
14540,21
14541,21
14542,21
14543,21
14544,12
14545,12
14546,12
14547,12
14548,12
14550,38
14551,38
14554,38
14555,38
14556,12
14557,12
14558,12
14559,12
14560,12
14562,12
14564,12
14566,38
14568,1235
14569,1235
14570,1235
14571,1235
14572,1235
14573,1235
14576,1235
14577,1235
14578,1235
14579,1235
14580,1235
14581,1235
14583,1235
14584,1235
14585,1235
14586,1235
14587,1235
14588,1235
14589,1235
14590,1235
14591,38
14601,2
14602,2
14603,2
14604,2
14605,38
14607,38
14610,1235
14612,38
14621,8
14623,8
14624,8
14625,8
14626,8
14627,8
14633,8
14635,38
14636,38
14637,38
14639,38
14640,38
14641,38
14642,38
14643,38
14644,38
14647,38
14648,38
14649,5
14650,38
14651,17
14652,15
14653,12
14654,12
14656,12
14657,12
14658,12
14659,12
14661,17
14662,14
14663,10
14664,10
14665,17
14666,15
14667,15
14668,15
14669,15
14670,15
14671,15
14672,15
14673,15
14674,15
14675,15
14676,15
14677,15
14678,15
14679,15
14680,15
14681,15
14682,15
14684,17
14685,10
14686,10
14688,17
14689,10
14690,38
14691,10
14693,17
14694,17
14695,38
14696,38
14698,38
14699,38
14700,38
14701,38
14702,38
14703,38
14704,38
14705,38
14706,38
14707,38
14708,38
14709,38
14710,38
14711,38
14712,38
14716,12
14717,12
14718,12
14719,12
14721,12
14722,12
14723,12
14724,12
14725,12
14726,12
14727,12
14728,12
14729,12
14730,12
14732,38
14733,12
14734,12
14735,12
14736,12
14737,12
14738,12
14739,12
14740,12
14741,12
14742,12
14743,12
14744,12
14745,12
14746,38
14747,38
14748,38
14749,38
14750,38
14752,38
14753,12
14754,12
14755,12
14756,12
14757,12
14758,12
14759,38
14773,15
14774,20
14775,15
14776,15
14777,20
14778,15
14779,20
14780,15
14781,20
14782,15
14783,15
14785,20
14786,12
14787,12
14788,12
14791,15
14792,15
14793,15
14794,15
14795,15
14796,15
14797,15
14798,15
14799,15
14800,15
14801,15
14802,15
14803,15
14804,17
14805,17
14806,17
14807,17
14808,17
14809,17
14810,17
14811,17
14812,17
14813,17
14814,17
14815,17
14816,17
14817,17
14818,15
14819,15
14820,15
14821,15
14822,15
14824,15
14827,15
14858,15
14859,15
14862,15
14863,15
14866,15
14867,15
14868,15
14869,15
14870,15
14871,15
14874,15
14876,15
14877,15
14879,15
14888,17
14889,17
14890,17
14891,17
14892,17
14898,9
14899,9
14900,9
14901,9
14902,9
14906,9
14907,9
14908,9
14909,15
14915,17
14916,17
14918,15
14920,15
14921,15
14922,15
14934,17
14935,17
14941,9
14942,9
14944,15
14945,15
14946,15
14948,15
14949,15
14952,9
14954,9
14955,9
14956,9
14957,9
14958,9
14959,9
14960,15
14961,15
14964,9
14967,9
14969,9
14970,9
14971,9
14972,9
14973,15
14974,15
14975,15
14978,9
14979,9
14990,9
14991,9
14994,15
14995,15
14996,15
14997,15
14999,9
15000,9
15001,9
15002,15
15003,9
15010,15
15011,15
15022,15
15023,15
15036,17
15037,17
15043,38
15044,38
15045,4
15046,4
15047,4
15048,4
15049,4
15050,4
15051,4
15052,4
15053,4
15054,4
15055,4
15056,4
15057,4
15058,4
15059,4
15060,4
15061,4
15062,4
15063,4
15064,4
15065,1235
15066,1235
15067,1235
15068,1235
15069,38
15070,38
15071,38
15072,38
15073,38
15074,5
15075,5
15076,5
15077,5
15078,5
15079,5
15080,5
15081,5
15082,5
15083,5
15084,5
15085,5
15086,17
15087,12
15088,38
15089,10
15090,10
15091,10
15092,10
15093,10
15094,38
15095,38
15096,38
15097,38
15098,38
15099,38
15100,38
15101,38
15102,38
15103,38
15104,38
15105,15
15106,15
15107,15
15108,15
15109,15
15110,15
15111,15
15124,12
15130,12
15136,12
15138,38
15139,4
15140,4
15141,4
15142,21
15143,21
15144,21
15145,21
15146,21
15147,21
15148,21
15149,21
15150,21
15151,21
15152,21
15153,21
15154,21
15155,21
15156,12
15157,12
15168,12
15169,12
15170,12
15171,12
15172,12
15173,12
15174,12
15175,12
15176,12
15177,12
15178,12
15179,12
15180,12
15181,12
15182,12
15183,12
15184,12
15185,12
15186,12
15187,12
15188,12
15189,12
15190,12
15191,12
15192,12
15193,12
15194,12
15195,12
15196,12
15197,12
15198,12
15199,12
15200,12
15201,21
15202,21
15203,21
15204,21
15205,21
15207,21
15208,21
15209,21
15210,21
15211,21
15213,21
15214,38
15215,38
15216,38
15217,38
15225,12
15226,12
15227,12
15228,12
15229,12
15232,12
15233,12
15234,12
15235,12
15236,12
15237,12
15238,12
15255,17
15256,12
15257,12
15258,12
15260,12
15261,12
15263,12
15264,12
15265,12
15266,12
15268,12
15269,12
15270,38
15271,12
15272,12
15273,12
15274,12
15275,12
15276,12
15277,12
15278,12
15279,12
15280,12
15297,12
15298,12
15299,12
15300,12
15302,12
15303,12
15304,12
15305,12
15306,12
15307,12
15308,12
15310,12
15312,4
15313,4
15314,4
15315,4
15316,4
15317,4
15318,4
15344,38
15357,17
15358,17
15359,17
15360,17
15361,17
15362,17
15363,17
15364,17
15365,17
15366,17
15367,17
15369,15
15370,15
15372,15
15373,15
15374,15
15375,15
15376,15
15377,38
15378,38
15379,38
15380,38
15381,38
15382,38
15383,38
15384,38
15385,38
15386,38
15387,38
15388,38
15389,38
15390,38
15391,38
15392,38
15393,38
15394,38
15395,38
15396,38
15397,38
15398,38
15399,38
15400,38
15401,38
15419,38
15420,4
15421,4
15422,4
15423,4
15425,4
15426,4
15427,4
15429,4
15430,4
15431,4
15432,4
15433,4
15434,4
15435,17
15436,17
15437,17
15438,17
15439,17
15440,17
15441,17
15442,17
15443,17
15444,17
15445,17
15446,17
15447,38
15448,38
15449,12
15450,12
15451,12
15452,12
15453,12
15459,12
15460,12
15461,12
15462,12
15463,12
15464,38
15469,38
15470,38
15471,38
15472,38
15473,38
15474,38
15475,38
15476,38
15477,17
15478,38
15479,38
15481,21
15482,21
15483,21
15484,21
15485,21
15487,2
15488,2
15492,21
15493,21
15494,21
15496,12
15497,12
15498,12
15514,10
15515,10
15516,10
15517,10
15518,10
15519,10
15520,10
15521,10
15522,10
15523,10
15524,10
15525,4
15526,4
15527,4
15528,4
15529,4
15530,4
15531,12
15532,12
15533,12
15534,12
15535,12
15536,12
15537,12
15538,12
15539,12
15540,38
15541,38
15542,38
15543,38
